Airport Code,Companyia aèria,Destinació,Estat,Info,Porta,Sortida,Terminal,Vol
SYO,StarFlyerANA,Fukuoka (FUK),previst,,1,06:35,1,7G 41NH 3841
SYO,Hong Kong ExpressCathay Pacific,Hong Kong (HKG),previst,,140,06:35,3,UO 625CX 5625
SYO,Skymark Airlines,Kagoshima (KOJ),previst,,19,06:35,1,BC301
SYO,ANAPhilippine Airlines,Iwakuni (IWK),previst,,51,06:40,2,NH 631PR 3182
SYO,ANATurkish Airlines,Kagoshima (KOJ),previst,,53,06:40,2,NH 619TK 8426
SYO,ANA,Okinawa (OKA),previst,,60,06:40,2,NH993
SYO,ANA,Osaka (UKB),previst,,47,06:40,2,NH411
SYO,Skymark Airlines,Sapporo (CTS),previst,,22,06:45,1,BC703
SYO,Jet Linx AviationHawaiian Airlines,Ishigaki (ISG),previst,,9,06:45,1,JL 971HA 5966
SYO,Solaseed AirANA,Okinawa (OKA),previst,,52,06:45,2,6J 21NH 2421
SYO,ANA,Fukuoka (FUK),previst,,65,06:50,2,NH1075
SYO,Solaseed AirANA,Miyazaki (KMI),previst,,503,06:50,2,6J 51NH 2451
SYO,Jet Linx AviationHawaiian AirlinesQatar AirwaysChina Airlines,Memanbetsu (MMB),previst,,18,06:50,1,JL 565HA 5277QR 6029CI 8407
SYO,Air DoANA,Sapporo (CTS),previst,,55,06:55,2,HD 11NH 4711
SYO,ANA,Sapporo (CTS),previst,,55,06:55,2,NH4711
SYO,Air DoANA,Obihiro (OBO),previst,,500,06:55,2,HD 61NH 4761
SYO,Qantas,Sydney (SYD),previst,,145,06:55,3,QF26
SYO,ANA,Takamatsu (TAK),previst,,50A,06:55,2,NH531
SYO,ANA,Yonago (YGJ),previst,,508,06:55,2,NH381
AOJ,StarFlyer,Fukuoka (KKJ),aterrat,,1,22:00,1,7G95
AOJ,QantasLATAM Airlines,Sydney (SYD),en rutaretardat,,147,22:0022:18,3,QF 60LA 5927
AOJ,ANAJuneyao AirlinesAir China LTD,Xangai (PVG),aterrat,,701,22:30,2,NH 967HO 3136CA 6672
AOJ,ANAUnited Airlines,Nova York (JFK),en ruta,,73,22:45,2,NH 160UA 7924
AOJ,ANAAir New ZealandVirgin AustraliaTurkish Airlines,Sydney (SYD),en rutaretardat,,67A,22:4523:25,2,NH 879NZ 4159VA 7401TK 8336
AOJ,ANAAustrian,Viena (VIE),en rutaretardat,,68,22:4523:07,2,NH 205OS 8564
AOJ,Japan AirlinesQatar Airways,Doha (DOH),en rutaretardat,,114,22:5023:34,3,JL 59QR 4851
AOJ,ANALufthansa,Munic (MUC),en rutaretardat,,71,22:5523:17,2,NH 217LH 4923
AOJ,ANAUnited Airlines,San Francisco (SFO),en rutaretardat,,108B,22:5523:36,3,NH 108UA 7939
AOJ,Singapore AirlinesFiji AirwaysANAAir India,Singapore (SIN),en rutaretardat,,107A,22:5523:18,3,SQ 635FJ 5954NH 6251AI 8165
AOJ,ANAUnited Airlines,Jakarta (CGK),en rutaretardat,,72,23:3000:19,2,NH 871UA 7902
AOJ,ANAUnited Airlines,Kuala Lumpur (KUL),en rutaretardat,,106A,23:3000:21,3,NH 885UA 7905
AOJ,United Airlines,Agana (GUM),aterrat,,105,23:35,3,UA848
AOJ,AirAsia X,Kuala Lumpur (KUL),en rutaretardat,,147,23:5000:24,3,D7523
AOJ,ANAThai Airways InternationalAir CanadaUnited Airlines,Bangkok (BKK),en rutaretardat,,67A,00:0500:31,2,NH 849TG 6106AC 6273UA 8003
AOJ,Air FranceKLMSAS,París (CDG),en rutaretardat,,141,00:0500:33,3,AF 293KL 2330SK 9996
AOJ,EmiratesJet Linx Aviation,Dubai (DXB),en rutaretardat,,144,00:0500:29,3,EK 313JL 5093
AOJ,Japan AirlinesSriLankan AirlinesQantasHawaiian AirlinesAlphaSkyAmerican Airlines,Singapore (SIN),en rutaretardat,,109,00:0500:29,3,JL 35UL 3335QF 4026HA 5006AS 7349AA 8487
AOJ,Tianjin Airlines,Tianjin (TSN),aterrat,,145,00:05,3,GS7936
AOJ,Thai Airways InternationalANA,Bangkok (BKK),en rutaretardat,,110,00:2001:07,3,TG 661NH 5965
AOJ,Japan AirlinesBritish AirwaysIberia,Londres (LHR),en rutaretardat,,135,00:2001:05,3,JL 41BA 4609IB 7191
AOJ,ANALufthansa,Estocolm (ARN),en rutaretardat,,66,00:3001:03,2,NH 221LH 4949
AOJ,ANAUnited Airlines,Los Angeles (LAX),en rutaretardat,,73,00:3001:16,2,NH 106UA 7982
AOJ,ANASingapore AirlinesAir CanadaUnited Airlines,Singapore (SIN),en rutaretardat,,71,00:4001:14,2,NH 843SQ 5905AC 6228UA 7991
AOJ,ANAAlitalia,Milà (MXP),en rutaretardat,,69,00:5501:19,2,NH 207AZ 7505
AOJ,Hong Kong Express,Hong Kong (HKG),aterrat,,J,01:00,3,UO623
AOJ,Japan AirlinesSriLankan AirlinesBangkok AirwaysHawaiian AirlinesAlphaSkyAmerican Airlines,Bangkok (BKK),en rutaretardat,,114,01:2001:32,3,JL 33UL 3357PG 4152HA 5004AS 7337AA 8485
AOJ,ANAThai Airways International,Bangkok (BKK),en rutaretardat,,72,01:3001:36,2,NH 877TG 6102
AOJ,Asiana AirlinesANA,Seül (ICN),aterrat,,148,01:30,3,OZ 177NH 6895
AOJ,Japan AirlinesHawaiian AirlinesAlphaSkyAmerican Airlines,Ho Chi Minh City (SGN),en rutaretardat,,113,01:3001:44,3,JL 79HA 5011AS 7327AA 8493
AOJ,Tianjin Airlines,Tianjin (TSN),aterrat,,149,01:30,3,GS7990
AOJ,Philippine AirlinesANAAmerican Airlines,Manila (MNL),en rutaretardat,,141,01:5502:13,3,PR 423NH 5331AA 8345
AOJ,Japan Airlines,Manila (MNL),en rutaretardat,,111,01:5502:10,3,JL77
AOJ,Korean AirJet Linx AviationAir FranceVirgin Atlantic,Seül (ICN),aterrat,,146,02:00,3,KE 720JL 5257AF 5367VS 5530
AOJ,VietJet AirFlexFlight,Ho Chi Minh City (SGN),en rutaretardat,,145,02:0002:15,3,VJ 821A1 2821H1 4012W2 4821
AOJ,Peach Aviation,Seül (ICN),aterrat,,109,02:10,3,MM809
AOJ,Hong Kong ExpressCathay Pacific,Hong Kong (HKG),en rutaretardat,,140,02:3002:31,3,UO 629CX 5629
AOJ,Peach Aviation,Xangai (PVG),aterrat,,107A,02:40,3,MM877
AOJ,ANA,Xiamen (XMN),en rutaretardat,,,02:5103:02,,NH9411
AOJ,Spring Airlines Japan,Sapporo (CTS),en rutaretardat,,,04:3004:58,,IJ411
AOJ,Spring Airlines Japan,Fukuoka (KKJ),en rutaretardat,,,04:4005:10,,IJ445
AOJ,Tigerair Taiwan,Taipei (TPE),en rutaretardat,,144,05:2505:27,3,IT217
AOJ,Peach Aviation,Taipei (TPE),en ruta,,107A,05:55,3,MM859
AOJ,ANAPhilippine AirlinesTurkish Airlines,Sapporo (CTS),previst,,50B,06:20,2,NH 987PR 3152TK 4567
AOJ,Skymark Airlines,Fukuoka (FUK),previst,,20,06:20,1,BC1
AOJ,ANATurkish Airlines,Fukuoka (FUK),previst,,59,06:20,2,NH 239TK 8428
AOJ,ANAPhilippine AirlinesTurkish Airlines,Osaka (ITM),previst,,62,06:20,2,NH 985PR 3110TK 8825
AOJ,Jet Linx AviationHawaiian AirlinesQatar AirwaysChina Airlines,Kumamoto (KMJ),previst,,5A,06:20,1,JL 623HA 5312QR 6033CI 8463
AOJ,Jet Linx AviationHawaiian AirlinesQatar AirwaysAlphaSkyChina AirlinesAmerican Airlines,Fukuoka (FUK),previst,,7,06:25,1,JL 303HA 5136QR 6023AS 7425CI 8321AA 8470
AOJ,Jet Linx AviationHawaiian AirlinesQatar AirwaysCathay Pacific,Kagoshima (KOJ),previst,,4,06:25,1,JL 641HA 5328QR 6035CX 6334
AOJ,Solaseed AirANA,Oita (OIT),previst,,505,06:25,2,6J 91NH 2491
AOJ,ANATurkish Airlines,Okinawa (OKA),previst,,64,06:25,2,NH 461TK 8338
AOJ,Skymark Airlines,Okinawa (OKA),previst,,21,06:30,1,BC511
AOJ,Jet Linx AviationHawaiian AirlinesQatar AirwaysAlphaSkyAir FranceAmerican Airlines,Okinawa (OKA),previst,,13,06:30,1,JL 901HA 5414QR 6037AS 7521AF 8017AA 8473
AOJ,Jet Linx AviationHawaiian AirlinesQatar Airways,Osaka (ITM),previst,,15,06:30,1,JL 101HA 5012QR 6027
AOJ,Jet Linx AviationHawaiian AirlinesQatar AirwaysAlphaSky,Sapporo (CTS),previst,,17,06:35,1,JL 501HA 5230QR 6021AS 7393
AOJ,StarFlyerANA,Fukuoka (FUK),previst,,1,06:35,1,7G 41NH 3841
AOJ,Hong Kong ExpressCathay Pacific,Hong Kong (HKG),previst,,140,06:35,3,UO 625CX 5625
AOJ,Skymark Airlines,Kagoshima (KOJ),previst,,19,06:35,1,BC301
AOJ,ANAPhilippine Airlines,Iwakuni (IWK),previst,,51,06:40,2,NH 631PR 3182
AOJ,ANATurkish Airlines,Kagoshima (KOJ),previst,,53,06:40,2,NH 619TK 8426
AOJ,ANA,Okinawa (OKA),previst,,60,06:40,2,NH993
AOJ,ANA,Osaka (UKB),previst,,47,06:40,2,NH411
AOJ,Skymark Airlines,Sapporo (CTS),previst,,22,06:45,1,BC703
AOJ,Jet Linx AviationHawaiian Airlines,Ishigaki (ISG),previst,,9,06:45,1,JL 971HA 5966
AOJ,Solaseed AirANA,Okinawa (OKA),previst,,52,06:45,2,6J 21NH 2421
AOJ,ANA,Fukuoka (FUK),previst,,65,06:50,2,NH1075
AOJ,Solaseed AirANA,Miyazaki (KMI),previst,,503,06:50,2,6J 51NH 2451
AOJ,Jet Linx AviationHawaiian AirlinesQatar AirwaysChina Airlines,Memanbetsu (MMB),previst,,18,06:50,1,JL 565HA 5277QR 6029CI 8407
AOJ,Air DoANA,Sapporo (CTS),previst,,55,06:55,2,HD 11NH 4711
AOJ,ANA,Sapporo (CTS),previst,,55,06:55,2,NH4711
AOJ,Air DoANA,Obihiro (OBO),previst,,500,06:55,2,HD 61NH 4761
AOJ,Qantas,Sydney (SYD),previst,,145,06:55,3,QF26
AOJ,ANA,Takamatsu (TAK),previst,,50A,06:55,2,NH531
AOJ,ANA,Yonago (YGJ),previst,,508,06:55,2,NH381
GAJ,Jet Linx Aviation,Osaka (ITM),previst,,3,08:45,,JL2234
GAJ,Jet Linx AviationHawaiian AirlinesChina Airlines,Tòquio (HND),previst,,3,09:50,,JL 174HA 5902CI 9974
GAJ,Fuji Dream AirlinesJet Linx Aviation,Nagoya (NKM),previst,,,10:50,,JH 382JL 4322
TSJ,Oriental Air BridgeANA,Fukuoka (FUK),previst,,1,08:50,,OC 80NH 4680
TSJ,Oriental Air BridgeANA,Fukuoka (FUK),previst,,1,11:00,,OC 84NH 4684
TSJ,Oriental Air BridgeANA,Nagasaki (NGS),previst,,1,11:05,,OC 52NH 4652
HND,StarFlyer,Fukuoka (KKJ),aterrat,,1,22:00,1,7G95
HND,QantasLATAM Airlines,Sydney (SYD),en rutaretardat,,147,22:0022:18,3,QF 60LA 5927
HND,ANAJuneyao AirlinesAir China LTD,Xangai (PVG),aterrat,,701,22:30,2,NH 967HO 3136CA 6672
HND,ANAUnited Airlines,Nova York (JFK),en ruta,,73,22:45,2,NH 160UA 7924
HND,ANAAir New ZealandVirgin AustraliaTurkish Airlines,Sydney (SYD),en rutaretardat,,67A,22:4523:25,2,NH 879NZ 4159VA 7401TK 8336
HND,ANAAustrian,Viena (VIE),en rutaretardat,,68,22:4523:07,2,NH 205OS 8564
HND,Japan AirlinesQatar Airways,Doha (DOH),en rutaretardat,,114,22:5023:34,3,JL 59QR 4851
HND,ANALufthansa,Munic (MUC),en rutaretardat,,71,22:5523:17,2,NH 217LH 4923
HND,ANAUnited Airlines,San Francisco (SFO),en rutaretardat,,108B,22:5523:36,3,NH 108UA 7939
HND,Singapore AirlinesFiji AirwaysANAAir India,Singapore (SIN),en rutaretardat,,107A,22:5523:18,3,SQ 635FJ 5954NH 6251AI 8165
HND,ANAUnited Airlines,Jakarta (CGK),en rutaretardat,,72,23:3000:19,2,NH 871UA 7902
HND,ANAUnited Airlines,Kuala Lumpur (KUL),en rutaretardat,,106A,23:3000:21,3,NH 885UA 7905
HND,United Airlines,Agana (GUM),aterrat,,105,23:35,3,UA848
HND,AirAsia X,Kuala Lumpur (KUL),en rutaretardat,,147,23:5000:24,3,D7523
HND,ANAThai Airways InternationalAir CanadaUnited Airlines,Bangkok (BKK),en rutaretardat,,67A,00:0500:31,2,NH 849TG 6106AC 6273UA 8003
HND,Air FranceKLMSAS,París (CDG),en rutaretardat,,141,00:0500:33,3,AF 293KL 2330SK 9996
HND,EmiratesJet Linx Aviation,Dubai (DXB),en rutaretardat,,144,00:0500:29,3,EK 313JL 5093
HND,Japan AirlinesSriLankan AirlinesQantasHawaiian AirlinesAlphaSkyAmerican Airlines,Singapore (SIN),en rutaretardat,,109,00:0500:29,3,JL 35UL 3335QF 4026HA 5006AS 7349AA 8487
HND,Tianjin Airlines,Tianjin (TSN),aterrat,,145,00:05,3,GS7936
HND,Thai Airways InternationalANA,Bangkok (BKK),en rutaretardat,,110,00:2001:07,3,TG 661NH 5965
HND,Japan AirlinesBritish AirwaysIberia,Londres (LHR),en rutaretardat,,135,00:2001:05,3,JL 41BA 4609IB 7191
HND,ANALufthansa,Estocolm (ARN),en rutaretardat,,66,00:3001:03,2,NH 221LH 4949
HND,ANAUnited Airlines,Los Angeles (LAX),en rutaretardat,,73,00:3001:16,2,NH 106UA 7982
HND,ANASingapore AirlinesAir CanadaUnited Airlines,Singapore (SIN),en rutaretardat,,71,00:4001:14,2,NH 843SQ 5905AC 6228UA 7991
HND,ANAAlitalia,Milà (MXP),en rutaretardat,,69,00:5501:19,2,NH 207AZ 7505
HND,Hong Kong Express,Hong Kong (HKG),aterrat,,J,01:00,3,UO623
HND,Japan AirlinesSriLankan AirlinesBangkok AirwaysHawaiian AirlinesAlphaSkyAmerican Airlines,Bangkok (BKK),en rutaretardat,,114,01:2001:32,3,JL 33UL 3357PG 4152HA 5004AS 7337AA 8485
HND,ANAThai Airways International,Bangkok (BKK),en rutaretardat,,72,01:3001:36,2,NH 877TG 6102
HND,Asiana AirlinesANA,Seül (ICN),aterrat,,148,01:30,3,OZ 177NH 6895
HND,Japan AirlinesHawaiian AirlinesAlphaSkyAmerican Airlines,Ho Chi Minh City (SGN),en rutaretardat,,113,01:3001:44,3,JL 79HA 5011AS 7327AA 8493
HND,Tianjin Airlines,Tianjin (TSN),aterrat,,149,01:30,3,GS7990
HND,Philippine AirlinesANAAmerican Airlines,Manila (MNL),en rutaretardat,,141,01:5502:13,3,PR 423NH 5331AA 8345
HND,Japan Airlines,Manila (MNL),en rutaretardat,,111,01:5502:10,3,JL77
HND,Korean AirJet Linx AviationAir FranceVirgin Atlantic,Seül (ICN),aterrat,,146,02:00,3,KE 720JL 5257AF 5367VS 5530
HND,VietJet AirFlexFlight,Ho Chi Minh City (SGN),en rutaretardat,,145,02:0002:15,3,VJ 821A1 2821H1 4012W2 4821
HND,Peach Aviation,Seül (ICN),aterrat,,109,02:10,3,MM809
HND,Hong Kong ExpressCathay Pacific,Hong Kong (HKG),en rutaretardat,,140,02:3002:31,3,UO 629CX 5629
HND,Peach Aviation,Xangai (PVG),aterrat,,107A,02:40,3,MM877
HND,ANA,Xiamen (XMN),en rutaretardat,,,02:5103:02,,NH9411
HND,Spring Airlines Japan,Sapporo (CTS),en rutaretardat,,,04:3004:58,,IJ411
HND,Spring Airlines Japan,Fukuoka (KKJ),en rutaretardat,,,04:4005:10,,IJ445
HND,Tigerair Taiwan,Taipei (TPE),en rutaretardat,,144,05:2505:27,3,IT217
HND,Peach Aviation,Taipei (TPE),en ruta,,107A,05:55,3,MM859
HND,ANAPhilippine AirlinesTurkish Airlines,Sapporo (CTS),previst,,50B,06:20,2,NH 987PR 3152TK 4567
HND,Skymark Airlines,Fukuoka (FUK),previst,,20,06:20,1,BC1
HND,ANATurkish Airlines,Fukuoka (FUK),previst,,59,06:20,2,NH 239TK 8428
HND,ANAPhilippine AirlinesTurkish Airlines,Osaka (ITM),previst,,62,06:20,2,NH 985PR 3110TK 8825
HND,Jet Linx AviationHawaiian AirlinesQatar AirwaysChina Airlines,Kumamoto (KMJ),previst,,5A,06:20,1,JL 623HA 5312QR 6033CI 8463
HND,Jet Linx AviationHawaiian AirlinesQatar AirwaysAlphaSkyChina AirlinesAmerican Airlines,Fukuoka (FUK),previst,,7,06:25,1,JL 303HA 5136QR 6023AS 7425CI 8321AA 8470
HND,Jet Linx AviationHawaiian AirlinesQatar AirwaysCathay Pacific,Kagoshima (KOJ),previst,,4,06:25,1,JL 641HA 5328QR 6035CX 6334
HND,Solaseed AirANA,Oita (OIT),previst,,505,06:25,2,6J 91NH 2491
HND,ANATurkish Airlines,Okinawa (OKA),previst,,64,06:25,2,NH 461TK 8338
HND,Skymark Airlines,Okinawa (OKA),previst,,21,06:30,1,BC511
HND,Jet Linx AviationHawaiian AirlinesQatar AirwaysAlphaSkyAir FranceAmerican Airlines,Okinawa (OKA),previst,,13,06:30,1,JL 901HA 5414QR 6037AS 7521AF 8017AA 8473
HND,Jet Linx AviationHawaiian AirlinesQatar Airways,Osaka (ITM),previst,,15,06:30,1,JL 101HA 5012QR 6027
HND,Jet Linx AviationHawaiian AirlinesQatar AirwaysAlphaSky,Sapporo (CTS),previst,,17,06:35,1,JL 501HA 5230QR 6021AS 7393
HND,StarFlyerANA,Fukuoka (FUK),previst,,1,06:35,1,7G 41NH 3841
HND,Hong Kong ExpressCathay Pacific,Hong Kong (HKG),previst,,140,06:35,3,UO 625CX 5625
HND,Skymark Airlines,Kagoshima (KOJ),previst,,19,06:35,1,BC301
HND,ANAPhilippine Airlines,Iwakuni (IWK),previst,,51,06:40,2,NH 631PR 3182
HND,ANATurkish Airlines,Kagoshima (KOJ),previst,,53,06:40,2,NH 619TK 8426
HND,ANA,Okinawa (OKA),previst,,60,06:40,2,NH993
HND,ANA,Osaka (UKB),previst,,47,06:40,2,NH411
HND,Skymark Airlines,Sapporo (CTS),previst,,22,06:45,1,BC703
HND,Jet Linx AviationHawaiian Airlines,Ishigaki (ISG),previst,,9,06:45,1,JL 971HA 5966
HND,Solaseed AirANA,Okinawa (OKA),previst,,52,06:45,2,6J 21NH 2421
HND,ANA,Fukuoka (FUK),previst,,65,06:50,2,NH1075
HND,Solaseed AirANA,Miyazaki (KMI),previst,,503,06:50,2,6J 51NH 2451
HND,Jet Linx AviationHawaiian AirlinesQatar AirwaysChina Airlines,Memanbetsu (MMB),previst,,18,06:50,1,JL 565HA 5277QR 6029CI 8407
HND,Air DoANA,Sapporo (CTS),previst,,55,06:55,2,HD 11NH 4711
HND,ANA,Sapporo (CTS),previst,,55,06:55,2,NH4711
HND,Air DoANA,Obihiro (OBO),previst,,500,06:55,2,HD 61NH 4761
HND,Qantas,Sydney (SYD),previst,,145,06:55,3,QF26
HND,ANA,Takamatsu (TAK),previst,,50A,06:55,2,NH531
HND,ANA,Yonago (YGJ),previst,,508,06:55,2,NH381
ASJ,Skymark Airlines,Tòquio (HND),previst,,,07:00,D,BC2
ASJ,Jet Linx AviationHawaiian AirlinesAlphaSkyLATAM AirlinesAmerican AirlinesGaruda Indonesia,Tòquio (HND),previst,,7,07:00,D,JL 300HA 5134AS 7426LA 7485AA 8394GA 9165
ASJ,StarFlyerANAANA,Tòquio (HND),previst,,10,07:00,D,7G 40NH 240NH 3840
ASJ,Jet Linx AviationHawaiian Airlines,Osaka (ITM),previst,,82,07:00,D,JL 2050HA 5800
ASJ,Jet Linx AviationHawaiian AirlinesChina Airlines,Amami (ASJ),previst,,6,07:05,D,JL 3681HA 5844CI 9919
ASJ,ANA,Okinawa (OKA),previst,,12,07:05,D,NH1201
ASJ,ANA,Osaka (ITM),previst,,6,07:10,D,NH420
ASJ,Jet Linx AviationHawaiian AirlinesChina Airlines,Miyazaki (KMI),previst,,12,07:10,D,JL 3621HA 5831CI 9923
ASJ,Jet Linx AviationChina Airlines,Izumo (IZO),previst,,81,07:15,D,JL 3551CI 8479
ASJ,Japan Transocean AirHawaiian Airlines,Okinawa (OKA),previst,,1,07:15,D,NU 51HA 5974
ASJ,IBEX AirlinesANA,Niigata (KIJ),previst,,,07:20,D,FW 83NH 3183
ASJ,Oriental Air BridgeANA,Komatsu (KMQ),previst,,,07:20,D,OC 48NH 4648
ASJ,Jet Linx AviationBritish AirwaysHawaiian AirlinesAlphaSkyLATAM AirlinesGaruda Indonesia,Tòquio (HND),previst,,9,07:25,D,JL 302BA 4618HA 5135AS 7428LA 7476GA 9155
ASJ,Oriental Air BridgeANA,Nagoya (NGO),previst,,,07:25,D,OC 56NH 4656
ASJ,Peach Aviation,Osaka (KIX),previst,,,07:30,D,MM152
ASJ,Oriental Air BridgeANA,Miyazaki (KMI),previst,,,07:30,D,OC 59NH 4659
ASJ,Fuji Dream AirlinesJet Linx Aviation,Sapporo (CTS),previst,,,07:45,D,JH 511JL 4471
ASJ,Oriental Air BridgeANA,Tsushima (TSJ),previst,,,07:45,D,OC 79NH 4679
ASJ,ANA,Sapporo (CTS),previst,,11,07:55,D,NH1277
ASJ,Jet Linx AviationHawaiian AirlinesChina Airlines,Matsuyama (MYJ),previst,,81,07:55,D,JL 3591HA 5822CI 8301
ASJ,Jetstar JapanJet Linx Aviation,Nagoya (NGO),previst,,1,07:55,D,GK 580JL 6214
ASJ,Peach Aviation,Tòquio (NRT),previst,,,07:55,D,MM334
ASJ,ANAAlitaliaLufthansaAir IndiaSAS,Tòquio (HND),previst,,8,08:00,D,NH 242AZ 2810LH 4877AI 8012SK 9483
ASJ,ANA,Okinawa (OKA),previst,,11,08:00,D,NH1203
ASJ,Skymark Airlines,Okinawa (OKA),previst,,,08:05,D,BC501
ASJ,IBEX AirlinesANA,Sendai (SDJ),previst,,,08:05,D,FW 11NH 3111
ASJ,AirAsia,Bangkok (DMK),previst,,,08:15,I,AK237
ASJ,Jet Linx AviationHawaiian AirlinesAlphaSky,Tòquio (HND),previst,,7,08:20,D,JL 304HA 5137AS 7430
ASJ,ANA,Nagasaki (FUJ),previst,,81,08:25,D,NH4913
ASJ,Aero K,Cheongju (CJJ),previst,,,08:30,I,RF331
ASJ,Fuji Dream AirlinesJet Linx Aviation,Matsumoto (MMJ),previst,,,08:30,D,JH 200JL 3543
ASJ,Amakusa Air,(AXJ),previst,,,08:50,D,MZ102
ASJ,ANA,(AXJ),previst,,,08:50,D,NH4302
ASJ,Skymark Airlines,Tòquio (HND),previst,,,08:50,D,BC4
ASJ,Thai Vietjet Air,Bangkok (BKK),previst,,,08:55,I,VZ811
ASJ,ANA,Osaka (ITM),previst,,82,08:55,D,NH422
ASJ,ANAAir China LTD,Nagoya (NGO),previst,,12,08:55,D,NH 434CA 6746
ASJ,Peach Aviation,Okinawa (OKA),previst,,,08:55,D,MM283
ASJ,Jeju Air,Busan (PUS),previst,,,08:55,I,7C 1452H1 9834
ASJ,Jet Linx AviationHawaiian AirlinesChina Airlines,Sendai (SDJ),previst,,11,08:55,D,JL 3531HA 5811CI 8489
ASJ,ANA,Tòquio (HND),previst,,9,09:00,D,NH244
ASJ,Jeju Air,Seül (ICN),previst,,,09:00,I,7C 1402H1 9828
ASJ,Jet Linx AviationHawaiian AirlinesChina Airlines,Kochi (KCZ),previst,,5,09:01,D,JL 3581HA 5818CI 8491
ASJ,StarFlyerANA,Tòquio (HND),previst,,6,09:10,D,7G 42NH 3842
ASJ,Jet Linx AviationHawaiian AirlinesAlphaSky,Tòquio (HND),previst,,10,09:15,D,JL 306HA 5139AS 7432
ASJ,Fuji Dream AirlinesJet Linx Aviation,Shizuoka (FSZ),previst,,,09:25,D,JH 142JL 3811
ASJ,Japan Transocean AirHawaiian Airlines,Okinawa (OKA),previst,,11,09:30,D,NU 53HA 5975
ASJ,Air BusanAsiana Airlines,Busan (PUS),previst,,L,09:30,I,BX 147OZ 9737
ASJ,China Eastern AirlinesJet Linx Aviation,Xangai (PVG),previst,,52B,09:30,I,MU 532JL 5623
ASJ,ANA,Tòquio (HND),previst,,8,09:35,D,NH1076
ASJ,Jin Air,Seül (ICN),previst,,55,09:40,I,LJ262
ASJ,ANA,Okinawa (OKA),previst,,12,09:40,D,NH1205
ASJ,Peach Aviation,Tòquio (NRT),previst,,,09:50,D,MM336
ASJ,Jetstar JapanJet Linx Aviation,Tòquio (NRT),previst,,4,09:55,D,GK 522JL 6064
ASJ,Jet Linx AviationHawaiian AirlinesChina Airlines,Tokushima (TKS),previst,,11,09:55,D,JL 3563HA 5814CI 8483
ASJ,Oriental Air BridgeANA,Tsushima (TSJ),previst,,,09:55,D,OC 81NH 4681
ASJ,Jet Linx AviationBritish AirwaysHawaiian AirlinesAlphaSky,Tòquio (HND),previst,,7,10:00,D,JL 308BA 4606HA 5141AS 7434
ASJ,Air Busan,Seül (ICN),previst,,L,10:00,I,BX155
ASJ,Vietnam AirlinesANA,Ho Chi Minh City (SGN),previst,,,10:00,I,VN 351NH 9709
ASJ,Singapore AirlinesANAAir India,Singapore (SIN),previst,,,10:00,I,SQ 655NH 6271AI 8155
ASJ,Oriental Air BridgeANA,Miyazaki (KMI),previst,,,10:05,D,OC 63NH 4663
ASJ,Skymark Airlines,Tòquio (HND),previst,,,10:10,D,BC6
ASJ,StarFlyerANA,Nagoya (NGO),previst,,12,10:10,D,7G 58NH 3858
ASJ,ANAVietnam Airlines,Sapporo (CTS),previst,,6,10:15,D,NH 289VN 3369
ASJ,Korean AirAlitaliaKLMJet Linx AviationVirgin AtlanticMiat - Mongolian AirlinesDelta Air Lines,Seül (ICN),previst,,57,10:15,I,KE 788AZ 2789KL 4254JL 5221VS 5510OM 6710DL 7890
ASJ,Fuji Dream AirlinesJet Linx Aviation,Shizuoka (FSZ),previst,,,10:20,D,JH 144JL 3813
ASJ,ANA,Tòquio (HND),previst,,9,10:20,D,NH246
ASJ,IBEX AirlinesANA,Sendai (SDJ),previst,,,10:20,D,FW 13NH 3113
ASJ,Tigerair Taiwan,Taipei (TPE),previst,,B,10:25,I,IT241
ASJ,Air Seoul,Seül (ICN),previst,,,10:30,I,RS728
ASJ,Jet Linx AviationHawaiian AirlinesChina Airlines,Miyazaki (KMI),previst,,11,10:30,D,JL 3625HA 5833CI 9925
ASJ,Jetstar JapanQantasJet Linx AviationAmerican Airlines,Tòquio (NRT),previst,,3,10:40,D,GK 504QF 5918JL 6046AA 9054
ASJ,Peach Aviation,Sapporo (CTS),previst,,,10:50,D,MM455
ASJ,ANAVietnam Airlines,Osaka (ITM),previst,,82,10:50,D,NH 424VN 3490
ASJ,EASTAR JET,Seül (ICN),previst,,L,10:55,I,ZE642
ASJ,Air DoANA,Sapporo (CTS),previst,,12,11:00,D,HD 113NH 4813
ASJ,Jet Linx AviationHawaiian AirlinesAlphaSky,Tòquio (HND),previst,,10,11:00,D,JL 310HA 5143AS 7436
ASJ,ANA,Komatsu (KMQ),previst,,81,11:00,D,NH1234
ASJ,Jin Air,Busan (PUS),previst,,52,11:00,I,LJ292
ASJ,China AirlinesHawaiian AirlinesJet Linx Aviation,Taipei (TPE),previst,,"D,F",11:00,I,CI 111HA 2541JL 5125
ASJ,Korean AirJet Linx Aviation,Busan (PUS),previst,,55,11:05,I,KE 2136JL 5265
ASJ,ANA,Tòquio (HND),previst,,8,11:15,D,NH248
ASJ,Jetstar JapanJet Linx Aviation,Nagoya (NGO),previst,,5,11:25,D,GK 582JL 6210
ASJ,Asiana AirlinesANAAir CanadaEtihad Airways,Seül (ICN),previst,,,11:30,I,OZ 131NH 6961AC 6999EY 8447
